TOWEEKLY: credMVFullIdx
dates 	IGWDAAA 	IGWDAA 	IGWDA 	IGWDBBB 	IGUSDAAA 	IGUSDAA 	IGUSDA 	IGUSDBBB 	IGGBPAAA 	IGGBPAA 	IGGBPA 	IGGBPBBB 	IGEURAAA 	IGEURAA 	IGEURA 	IGEURBBB 	IGShortUSDAAA 	IGShortUSDAA 	IGShortUSDA 	IGShortUSDBBB 	IGShortGBPAAA 	IGShortGBPAA 	IGShortGBPA 	IGShortGBPBBB 	IGShortEURAAA 	IGShortEURAA 	IGShortEURA 	IGShortEURBBB 	HYWDBB 	HYWDB 	HYWDCCC_C 	HYUSDBB 	HYUSDB 	HYUSDCCC_C 	HYGBPBB 	HYGBPB 	HYGBPCCC_C 	HYEURBB 	HYEURB 	HYEURCCC_C
09-Jul-2010 	220661.306000 	1537277.930000 	2811449.484000 	1929625.988000 	30648.049000 	555094.938000 	1387478.000000 	1249711.625000 	11206.636000 	52828.102000 	148291.701000 	81638.984000 	91605.354000 	396615.419000 	717315.069000 	343534.004000 	16638.446000 	302011.471000 	529243.675000 	400786.364000 	4662.220000 	13944.894000 	28934.514000 	15837.716000 	51571.583000 	245672.044000 	454833.115000 	211537.754000 	477182.606000 	408250.383000 	179170.726000 	366697.217000 	358381.677000 	164198.315000 	9890.145000 	4279.567000 	643.704000 	73740.324000 	33950.490000 	10924.016000
16-Jul-2010 	224370.056000 	1562994.169000 	2859300.418000 	1959983.086000 	30943.088000 	560771.875000 	1404524.500000 	1264593.875000 	11195.193000 	52839.365000 	148661.099000 	81965.217000 	91687.952000 	396814.998000 	718931.686000 	344866.312000 	16741.545000 	303755.303000 	532785.551000 	403003.236000 	4662.045000 	13955.067000 	28993.418000 	15865.326000 	51611.268000 	245756.368000 	455430.292000 	212099.088000 	485115.809000 	412781.176000 	181829.996000 	371011.972000 	361249.903000 	166288.792000 	10019.263000 	4348.451000 	661.211000 	74405.209000 	34247.528000 	11062.845000
23-Jul-2010 	223291.072000 	1556385.786000 	2850383.958000 	1959071.055000 	30893.371000 	560424.438000 	1403514.375000 	1265838.250000 	11147.696000 	52470.067000 	148043.255000 	81808.383000 	91586.262000 	396949.690000 	720120.272000 	346287.317000 	16740.078000 	304048.929000 	533384.189000 	403709.750000 	4654.049000 	13938.616000 	28952.741000 	15858.700000 	51641.542000 	245953.806000 	456175.520000 	212866.369000 	487471.129000 	416026.307000 	183490.998000 	373324.015000 	364386.383000 	167728.193000 	10067.474000 	4400.013000 	661.398000 	75088.983000 	34599.705000 	11346.122000
30-Jul-2010 	226387.870000 	1577713.894000 	2894907.073000 	1990861.149000 	31066.073000 	564958.875000 	1418189.625000 	1281461.875000 	11200.504000 	53031.118000 	149706.032000 	82858.309000 	91602.603000 	398833.562000 	724080.989000 	349214.986000 	16797.337000 	305486.768000 	536249.242000 	406138.602000 	4666.803000 	14011.037000 	29101.573000 	15963.253000 	51638.565000 	246612.849000 	457728.702000 	214136.532000 	494339.097000 	419770.954000 	184960.453000 	376612.019000 	366822.618000 	168710.915000 	10279.321000 	4440.411000 	673.962000 	76144.080000 	34906.528000 	11507.254000
06-Aug-2010 	235677.439000 	1608582.258000 	2918894.342000 	2011472.456000 	39233.082000 	571409.375000 	1415521.500000 	1287383.625000 	11243.250000 	53314.577000 	149530.162000 	83594.833000 	88883.793000 	400022.723000 	724989.864000 	347071.071000 	21141.871000 	309816.848000 	530944.626000 	403348.183000 	4913.760000 	13666.656000 	29469.658000 	16228.086000 	47437.083000 	241384.983000 	459766.919000 	209731.421000 	502110.049000 	433811.402000 	182683.603000 	379880.435000 	376191.166000 	165343.580000 	10434.319000 	4738.603000 	699.256000 	77582.107000 	37265.362000 	12052.941000
13-Aug-2010 	231322.500000 	1587242.793000 	2886377.009000 	1998446.672000 	39498.031000 	573886.125000 	1423882.625000 	1294331.875000 	11310.983000 	53662.358000 	150296.269000 	84165.701000 	89489.133000 	402580.849000 	728345.033000 	348201.467000 	21162.037000 	309954.693000 	531338.996000 	403801.213000 	4932.231000 	13713.111000 	29569.470000 	16312.735000 	47656.861000 	242422.471000 	461493.298000 	210350.025000 	496408.670000 	428722.979000 	179799.939000 	378908.894000 	373518.929000 	163323.267000 	10463.901000 	4735.750000 	701.710000 	77379.772000 	37066.179000 	11898.020000
20-Aug-2010 	231425.104000 	1592891.179000 	2898115.939000 	2008652.545000 	39772.023000 	577625.500000 	1434605.250000 	1303916.125000 	11416.937000 	54431.988000 	152111.494000 	84978.138000 	89889.961000 	404438.126000 	731828.394000 	350281.659000 	21194.595000 	310565.207000 	531938.468000 	404279.927000 	4948.728000 	13778.170000 	29682.410000 	16383.653000 	47708.833000 	242889.775000 	462542.485000 	211083.495000 	498161.781000 	430214.832000 	179620.870000 	380517.862000 	374963.481000 	162989.113000 	10508.772000 	4733.027000 	718.578000 	77975.303000 	37358.890000 	12075.408000
27-Aug-2010 	232112.050000 	1595611.437000 	2897293.125000 	2003225.166000 	39724.750000 	575903.375000 	1428890.250000 	1297085.750000 	11478.954000 	55021.562000 	153308.849000 	85412.837000 	90065.283000 	405039.932000 	732493.775000 	350205.533000 	21198.820000 	310372.857000 	531510.222000 	403911.772000 	4952.397000 	13804.264000 	29709.645000 	16398.005000 	47729.109000 	242987.326000 	462599.747000 	211003.074000 	498263.988000 	430062.075000 	178771.654000 	380435.412000 	374823.343000 	162217.649000 	10510.674000 	4746.630000 	714.755000 	77955.364000 	37250.464000 	11989.692000
03-Sep-2010 	237524.889000 	1605318.055000 	2927215.333000 	2012464.646000 	40810.375000 	577436.063000 	1447570.000000 	1302283.000000 	11418.367000 	54258.133000 	151412.706000 	84425.759000 	91671.575000 	404921.892000 	731173.764000 	348976.483000 	21399.634000 	312167.581000 	539821.780000 	399685.338000 	4619.762000 	13776.038000 	29817.574000 	15940.216000 	48855.018000 	243586.785000 	463663.767000 	209394.501000 	540904.436000 	423818.474000 	172354.399000 	414147.066000 	373232.661000 	156361.361000 	11177.054000 	4214.843000 	717.557000 	82827.987000 	33644.048000 	11422.052000
10-Sep-2010 	235571.051000 	1597698.164000 	2911835.393000 	2005570.895000 	40617.434000 	575744.688000 	1443177.750000 	1300052.125000 	11335.961000 	53858.629000 	150656.092000 	84192.012000 	91345.607000 	404483.239000 	730768.935000 	349145.247000 	21365.093000 	311789.915000 	539461.975000 	399514.032000 	4612.462000 	13773.688000 	29825.164000 	15946.770000 	48746.625000 	243290.607000 	463371.628000 	209460.621000 	542946.763000 	426192.402000 	173793.026000 	416695.655000 	375725.027000 	157769.075000 	11219.167000 	4240.957000 	734.105000 	83291.335000 	33891.349000 	11550.346000
17-Sep-2010 	238918.391000 	1609879.190000 	2945162.059000 	2027043.266000 	40761.992000 	578080.938000 	1449812.875000 	1306370.250000 	11343.040000 	53798.411000 	150995.167000 	84750.093000 	91215.732000 	404092.141000 	731228.143000 	350163.437000 	21468.081000 	313234.942000 	542180.788000 	401582.268000 	4617.346000 	13788.973000 	29898.423000 	16046.088000 	48737.570000 	243261.637000 	463771.001000 	209987.255000 	551096.630000 	431065.081000 	176686.710000 	420221.037000 	378797.648000 	159574.996000 	11465.286000 	4334.471000 	774.484000 	84265.499000 	34246.734000 	12038.725000
